nodetype,vcpu,ecu,ram,day,subtime,ttime,apptype,externalfile,threading,loadinmem,parallel,filesize
3.2,2,6.5,7.5,6,2,88,2,1,1,1,0,3
3.2,2,6.5,7.5,6,2,104,2,1,1,1,0,3
3.2,2,6.5,7.5,6,2,87,2,1,1,1,0,3
3.2,2,6.5,7.5,6,2,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,2,87,2,1,1,1,0,3
3.2,2,6.5,7.5,6,3,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,3,103,2,1,1,1,0,3
3.2,2,6.5,7.5,6,3,112,2,1,1,1,0,3
3.2,2,6.5,7.5,6,3,76,2,1,1,1,0,3
3.2,2,6.5,7.5,6,3,87,2,1,1,1,0,3
3.2,2,6.5,7.5,6,4,94,2,1,1,1,0,3
3.2,2,6.5,7.5,6,4,116,2,1,1,1,0,3
3.2,2,6.5,7.5,6,4,113,2,1,1,1,0,3
3.2,2,6.5,7.5,6,4,116,2,1,1,1,0,3
3.2,2,6.5,7.5,6,4,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,5,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,5,116,2,1,1,1,0,3
3.2,2,6.5,7.5,6,5,111,2,1,1,1,0,3
3.2,2,6.5,7.5,6,5,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,5,77,2,1,1,1,0,3
3.2,2,6.5,7.5,6,6,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,6,114,2,1,1,1,0,3
3.2,2,6.5,7.5,6,6,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,6,116,2,1,1,1,0,3
3.2,2,6.5,7.5,6,6,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,7,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,7,87,2,1,1,1,0,3
3.2,2,6.5,7.5,6,7,91,2,1,1,1,0,3
3.2,2,6.5,7.5,6,7,114,2,1,1,1,0,3
3.2,2,6.5,7.5,6,7,75,2,1,1,1,0,3
3.2,2,6.5,7.5,6,8,110,2,1,1,1,0,3
3.2,2,6.5,7.5,6,8,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,8,89,2,1,1,1,0,3
3.2,2,6.5,7.5,6,8,77,2,1,1,1,0,3
3.2,2,6.5,7.5,6,8,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,9,116,2,1,1,1,0,3
3.2,2,6.5,7.5,6,9,117,2,1,1,1,0,3
3.2,2,6.5,7.5,6,9,87,2,1,1,1,0,3
3.2,2,6.5,7.5,6,9,88,2,1,1,1,0,3
3.2,2,6.5,7.5,6,9,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,10,77,2,1,1,1,0,3
3.2,2,6.5,7.5,6,10,112,2,1,1,1,0,3
3.2,2,6.5,7.5,6,10,117,2,1,1,1,0,3
3.2,2,6.5,7.5,6,10,74,2,1,1,1,0,3
3.2,2,6.5,7.5,6,10,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,10,76,2,1,1,1,0,3
3.2,2,6.5,7.5,6,11,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,11,76,2,1,1,1,0,3
3.2,2,6.5,7.5,6,11,84,2,1,1,1,0,3
3.2,2,6.5,7.5,6,11,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,11,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,12,97,2,1,1,1,0,3
3.2,2,6.5,7.5,6,12,114,2,1,1,1,0,3
3.2,2,6.5,7.5,6,12,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,12,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,12,113,2,1,1,1,0,3
3.2,2,6.5,7.5,6,13,87,2,1,1,1,0,3
3.2,2,6.5,7.5,6,13,88,2,1,1,1,0,3
3.2,2,6.5,7.5,6,13,91,2,1,1,1,0,3
3.2,2,6.5,7.5,6,13,88,2,1,1,1,0,3
3.2,2,6.5,7.5,6,13,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,14,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,14,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,14,88,2,1,1,1,0,3
3.2,2,6.5,7.5,6,14,91,2,1,1,1,0,3
3.2,2,6.5,7.5,6,14,113,2,1,1,1,0,3
3.2,2,6.5,7.5,6,15,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,15,91,2,1,1,1,0,3
3.2,2,6.5,7.5,6,15,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,15,76,2,1,1,1,0,3
3.2,2,6.5,7.5,6,15,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,16,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,16,111,2,1,1,1,0,3
3.2,2,6.5,7.5,6,16,84,2,1,1,1,0,3
3.2,2,6.5,7.5,6,16,117,2,1,1,1,0,3
3.2,2,6.5,7.5,6,16,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,16,111,2,1,1,1,0,3
3.2,2,6.5,7.5,6,17,91,2,1,1,1,0,3
3.2,2,6.5,7.5,6,17,105,2,1,1,1,0,3
3.2,2,6.5,7.5,6,17,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,17,111,2,1,1,1,0,3
3.2,2,6.5,7.5,6,17,113,2,1,1,1,0,3
3.2,2,6.5,7.5,6,18,77,2,1,1,1,0,3
3.2,2,6.5,7.5,6,18,114,2,1,1,1,0,3
3.2,2,6.5,7.5,6,18,84,2,1,1,1,0,3
3.2,2,6.5,7.5,6,18,88,2,1,1,1,0,3
3.2,2,6.5,7.5,6,18,111,2,1,1,1,0,3
3.2,2,6.5,7.5,6,19,75,2,1,1,1,0,3
3.2,2,6.5,7.5,6,19,94,2,1,1,1,0,3
3.2,2,6.5,7.5,6,19,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,19,86,2,1,1,1,0,3
3.2,2,6.5,7.5,6,19,74,2,1,1,1,0,3
3.2,2,6.5,7.5,6,20,77,2,1,1,1,0,3
3.2,2,6.5,7.5,6,20,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,20,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,20,93,2,1,1,1,0,3
3.2,2,6.5,7.5,6,20,77,2,1,1,1,0,3
3.2,2,6.5,7.5,6,21,113,2,1,1,1,0,3
3.2,2,6.5,7.5,6,21,111,2,1,1,1,0,3
3.2,2,6.5,7.5,6,21,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,21,115,2,1,1,1,0,3
3.2,2,6.5,7.5,6,21,77,2,1,1,1,0,3
3.2,2,6.5,7.5,6,22,85,2,1,1,1,0,3
3.2,2,6.5,7.5,6,22,90,2,1,1,1,0,3
3.2,2,6.5,7.5,6,22,87,2,1,1,1,0,3
3.2,2,6.5,7.5,6,22,114,2,1,1,1,0,3
3.2,2,6.5,7.5,6,22,112,2,1,1,1,0,3
3.2,2,6.5,7.5,6,22,76,2,1,1,1,0,3
3.2,2,6.5,7.5,6,23,90,2,1,1,1,0,3
3.2,2,6.5,7.5,6,23,84,2,1,1,1,0,3
3.2,2,6.5,7.5,6,23,109,2,1,1,1,0,3
3.2,2,6.5,7.5,6,23,90,2,1,1,1,0,3
3.2,2,6.5,7.5,6,23,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,0,109,2,1,1,1,0,3
3.2,2,6.5,7.5,7,0,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,0,106,2,1,1,1,0,3
3.2,2,6.5,7.5,7,0,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,0,91,2,1,1,1,0,3
3.2,2,6.5,7.5,7,1,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,1,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,1,94,2,1,1,1,0,3
3.2,2,6.5,7.5,7,1,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,1,116,2,1,1,1,0,3
3.2,2,6.5,7.5,7,2,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,2,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,2,112,2,1,1,1,0,3
3.2,2,6.5,7.5,7,2,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,2,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,3,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,3,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,3,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,3,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,3,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,4,113,2,1,1,1,0,3
3.2,2,6.5,7.5,7,4,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,4,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,4,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,4,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,4,91,2,1,1,1,0,3
3.2,2,6.5,7.5,7,5,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,5,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,5,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,5,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,5,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,6,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,6,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,6,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,6,113,2,1,1,1,0,3
3.2,2,6.5,7.5,7,6,89,2,1,1,1,0,3
3.2,2,6.5,7.5,7,7,94,2,1,1,1,0,3
3.2,2,6.5,7.5,7,7,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,7,88,2,1,1,1,0,3
3.2,2,6.5,7.5,7,7,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,7,89,2,1,1,1,0,3
3.2,2,6.5,7.5,7,8,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,8,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,8,116,2,1,1,1,0,3
3.2,2,6.5,7.5,7,8,90,2,1,1,1,0,3
3.2,2,6.5,7.5,7,8,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,9,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,9,110,2,1,1,1,0,3
3.2,2,6.5,7.5,7,9,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,9,111,2,1,1,1,0,3
3.2,2,6.5,7.5,7,9,117,2,1,1,1,0,3
3.2,2,6.5,7.5,7,10,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,10,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,10,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,10,84,2,1,1,1,0,3
3.2,2,6.5,7.5,7,10,84,2,1,1,1,0,3
3.2,2,6.5,7.5,7,10,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,11,111,2,1,1,1,0,3
3.2,2,6.5,7.5,7,11,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,11,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,11,112,2,1,1,1,0,3
3.2,2,6.5,7.5,7,11,116,2,1,1,1,0,3
3.2,2,6.5,7.5,7,12,84,2,1,1,1,0,3
3.2,2,6.5,7.5,7,12,116,2,1,1,1,0,3
3.2,2,6.5,7.5,7,12,97,2,1,1,1,0,3
3.2,2,6.5,7.5,7,12,91,2,1,1,1,0,3
3.2,2,6.5,7.5,7,12,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,13,90,2,1,1,1,0,3
3.2,2,6.5,7.5,7,13,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,13,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,13,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,13,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,14,109,2,1,1,1,0,3
3.2,2,6.5,7.5,7,14,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,14,75,2,1,1,1,0,3
3.2,2,6.5,7.5,7,14,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,14,76,2,1,1,1,0,3
3.2,2,6.5,7.5,7,15,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,15,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,15,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,15,113,2,1,1,1,0,3
3.2,2,6.5,7.5,7,15,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,16,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,16,84,2,1,1,1,0,3
3.2,2,6.5,7.5,7,16,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,16,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,16,90,2,1,1,1,0,3
3.2,2,6.5,7.5,7,17,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,17,89,2,1,1,1,0,3
3.2,2,6.5,7.5,7,17,77,2,1,1,1,0,3
3.2,2,6.5,7.5,7,17,113,2,1,1,1,0,3
3.2,2,6.5,7.5,7,17,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,17,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,18,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,18,117,2,1,1,1,0,3
3.2,2,6.5,7.5,7,18,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,18,88,2,1,1,1,0,3
3.2,2,6.5,7.5,7,18,84,2,1,1,1,0,3
3.2,2,6.5,7.5,7,19,90,2,1,1,1,0,3
3.2,2,6.5,7.5,7,19,88,2,1,1,1,0,3
3.2,2,6.5,7.5,7,19,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,19,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,19,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,20,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,20,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,20,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,20,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,20,89,2,1,1,1,0,3
3.2,2,6.5,7.5,7,21,117,2,1,1,1,0,3
3.2,2,6.5,7.5,7,21,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,21,90,2,1,1,1,0,3
3.2,2,6.5,7.5,7,21,116,2,1,1,1,0,3
3.2,2,6.5,7.5,7,21,120,2,1,1,1,0,3
3.2,2,6.5,7.5,7,22,88,2,1,1,1,0,3
3.2,2,6.5,7.5,7,22,111,2,1,1,1,0,3
3.2,2,6.5,7.5,7,22,113,2,1,1,1,0,3
3.2,2,6.5,7.5,7,22,87,2,1,1,1,0,3
3.2,2,6.5,7.5,7,22,115,2,1,1,1,0,3
3.2,2,6.5,7.5,7,23,85,2,1,1,1,0,3
3.2,2,6.5,7.5,7,23,86,2,1,1,1,0,3
3.2,2,6.5,7.5,7,23,114,2,1,1,1,0,3
3.2,2,6.5,7.5,7,23,116,2,1,1,1,0,3
3.2,2,6.5,7.5,7,23,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,0,83,2,1,1,1,0,3
3.2,2,6.5,7.5,1,0,111,2,1,1,1,0,3
3.2,2,6.5,7.5,1,0,112,2,1,1,1,0,3
3.2,2,6.5,7.5,1,0,114,2,1,1,1,0,3
3.2,2,6.5,7.5,1,0,76,2,1,1,1,0,3
3.2,2,6.5,7.5,1,1,85,2,1,1,1,0,3
3.2,2,6.5,7.5,1,1,91,2,1,1,1,0,3
3.2,2,6.5,7.5,1,1,76,2,1,1,1,0,3
3.2,2,6.5,7.5,1,1,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,1,116,2,1,1,1,0,3
3.2,2,6.5,7.5,1,1,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,2,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,2,103,2,1,1,1,0,3
3.2,2,6.5,7.5,1,2,114,2,1,1,1,0,3
3.2,2,6.5,7.5,1,2,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,2,90,2,1,1,1,0,3
3.2,2,6.5,7.5,1,3,115,2,1,1,1,0,3
3.2,2,6.5,7.5,1,3,76,2,1,1,1,0,3
3.2,2,6.5,7.5,1,3,85,2,1,1,1,0,3
3.2,2,6.5,7.5,1,3,84,2,1,1,1,0,3
3.2,2,6.5,7.5,1,3,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,4,113,2,1,1,1,0,3
3.2,2,6.5,7.5,1,4,110,2,1,1,1,0,3
3.2,2,6.5,7.5,1,4,85,2,1,1,1,0,3
3.2,2,6.5,7.5,1,4,114,2,1,1,1,0,3
3.2,2,6.5,7.5,1,4,90,2,1,1,1,0,3
3.2,2,6.5,7.5,1,5,91,2,1,1,1,0,3
3.2,2,6.5,7.5,1,5,115,2,1,1,1,0,3
3.2,2,6.5,7.5,1,5,115,2,1,1,1,0,3
3.2,2,6.5,7.5,1,5,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,5,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,6,115,2,1,1,1,0,3
3.2,2,6.5,7.5,1,6,109,2,1,1,1,0,3
3.2,2,6.5,7.5,1,6,111,2,1,1,1,0,3
3.2,2,6.5,7.5,1,6,90,2,1,1,1,0,3
3.2,2,6.5,7.5,1,6,120,2,1,1,1,0,3
3.2,2,6.5,7.5,1,7,114,2,1,1,1,0,3
3.2,2,6.5,7.5,1,7,85,2,1,1,1,0,3
3.2,2,6.5,7.5,1,7,109,2,1,1,1,0,3
3.2,2,6.5,7.5,1,7,85,2,1,1,1,0,3
3.2,2,6.5,7.5,1,7,115,2,1,1,1,0,3
3.2,2,6.5,7.5,1,8,82,2,1,1,1,0,3
3.2,2,6.5,7.5,1,8,116,2,1,1,1,0,3
3.2,2,6.5,7.5,1,8,89,2,1,1,1,0,3
3.2,2,6.5,7.5,1,8,91,2,1,1,1,0,3
3.2,2,6.5,7.5,1,8,91,2,1,1,1,0,3
3.2,2,6.5,7.5,1,8,115,2,1,1,1,0,3
3.2,2,6.5,7.5,1,9,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,9,88,2,1,1,1,0,3
3.2,2,6.5,7.5,1,9,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,9,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,9,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,10,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,10,76,2,1,1,1,0,3
3.2,2,6.5,7.5,1,10,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,10,77,2,1,1,1,0,3
3.2,2,6.5,7.5,1,10,116,2,1,1,1,0,3
3.2,2,6.5,7.5,1,11,114,2,1,1,1,0,3
3.2,2,6.5,7.5,1,11,110,2,1,1,1,0,3
3.2,2,6.5,7.5,1,11,91,2,1,1,1,0,3
3.2,2,6.5,7.5,1,11,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,11,85,2,1,1,1,0,3
3.2,2,6.5,7.5,1,12,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,12,114,2,1,1,1,0,3
3.2,2,6.5,7.5,1,12,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,12,91,2,1,1,1,0,3
3.2,2,6.5,7.5,1,12,109,2,1,1,1,0,3
3.2,2,6.5,7.5,1,13,115,2,1,1,1,0,3
3.2,2,6.5,7.5,1,13,85,2,1,1,1,0,3
3.2,2,6.5,7.5,1,13,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,13,88,2,1,1,1,0,3
3.2,2,6.5,7.5,1,13,76,2,1,1,1,0,3
3.2,2,6.5,7.5,1,14,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,14,87,2,1,1,1,0,3
3.2,2,6.5,7.5,1,14,88,2,1,1,1,0,3
3.2,2,6.5,7.5,1,14,114,2,1,1,1,0,3
3.2,2,6.5,7.5,1,14,115,2,1,1,1,0,3
3.2,2,6.5,7.5,1,14,91,2,1,1,1,0,3
3.2,2,6.5,7.5,1,15,114,2,1,1,1,0,3
3.2,2,6.5,7.5,1,15,86,2,1,1,1,0,3
3.2,2,6.5,7.5,1,15,85,2,1,1,1,0,3
3.2,2,6.5,7.5,1,15,104,2,1,1,1,0,3
3.2,2,6.5,7.5,1,15,88,2,1,1,1,0,3
4.1,2,8,3.75,1,12,105,2,1,1,1,0,3
4.1,2,8,3.75,1,12,108,2,1,1,1,0,3
4.1,2,8,3.75,1,12,108,2,1,1,1,0,3
4.1,2,8,3.75,1,12,68,2,1,1,1,0,3
4.1,2,8,3.75,1,13,79,2,1,1,1,0,3
4.1,2,8,3.75,1,13,68,2,1,1,1,0,3
4.1,2,8,3.75,1,13,79,2,1,1,1,0,3
4.1,2,8,3.75,1,13,80,2,1,1,1,0,3
4.1,2,8,3.75,1,13,80,2,1,1,1,0,3
4.1,2,8,3.75,1,14,69,2,1,1,1,0,3
4.1,2,8,3.75,1,14,107,2,1,1,1,0,3
4.1,2,8,3.75,1,14,80,2,1,1,1,0,3
4.1,2,8,3.75,1,14,68,2,1,1,1,0,3
4.1,2,8,3.75,1,14,80,2,1,1,1,0,3
4.1,2,8,3.75,1,15,73,2,1,1,1,0,3
4.1,2,8,3.75,1,15,68,2,1,1,1,0,3
4.1,2,8,3.75,1,15,77,2,1,1,1,0,3
4.1,2,8,3.75,1,15,107,2,1,1,1,0,3
4.1,2,8,3.75,1,15,79,2,1,1,1,0,3
4.1,2,8,3.75,1,16,82,2,1,1,1,0,3
4.1,2,8,3.75,1,16,73,2,1,1,1,0,3
4.1,2,8,3.75,1,16,105,2,1,1,1,0,3
4.1,2,8,3.75,1,16,80,2,1,1,1,0,3
4.1,2,8,3.75,1,16,71,2,1,1,1,0,3
4.1,2,8,3.75,1,16,101,2,1,1,1,0,3
4.1,2,8,3.75,1,17,107,2,1,1,1,0,3
4.1,2,8,3.75,1,17,108,2,1,1,1,0,3
4.1,2,8,3.75,1,17,81,2,1,1,1,0,3
4.1,2,8,3.75,1,17,79,2,1,1,1,0,3
4.1,2,8,3.75,1,17,78,2,1,1,1,0,3
4.1,2,8,3.75,1,18,107,2,1,1,1,0,3
4.1,2,8,3.75,1,18,82,2,1,1,1,0,3
4.1,2,8,3.75,1,18,78,2,1,1,1,0,3
4.1,2,8,3.75,1,18,66,2,1,1,1,0,3
4.1,2,8,3.75,1,18,80,2,1,1,1,0,3
4.1,2,8,3.75,1,19,79,2,1,1,1,0,3
4.1,2,8,3.75,1,19,102,2,1,1,1,0,3
4.1,2,8,3.75,1,19,79,2,1,1,1,0,3
4.1,2,8,3.75,1,19,107,2,1,1,1,0,3
4.1,2,8,3.75,1,19,75,2,1,1,1,0,3
4.1,2,8,3.75,1,20,74,2,1,1,1,0,3
4.1,2,8,3.75,1,20,69,2,1,1,1,0,3
4.1,2,8,3.75,1,20,108,2,1,1,1,0,3
4.1,2,8,3.75,1,20,108,2,1,1,1,0,3
4.1,2,8,3.75,1,20,82,2,1,1,1,0,3
4.1,2,8,3.75,1,20,79,2,1,1,1,0,3
4.1,2,8,3.75,1,21,102,2,1,1,1,0,3
4.1,2,8,3.75,1,21,81,2,1,1,1,0,3
4.1,2,8,3.75,1,21,80,2,1,1,1,0,3
4.1,2,8,3.75,1,21,104,2,1,1,1,0,3
4.1,2,8,3.75,1,21,108,2,1,1,1,0,3
4.1,2,8,3.75,1,22,79,2,1,1,1,0,3
4.1,2,8,3.75,1,22,79,2,1,1,1,0,3
4.1,2,8,3.75,1,22,107,2,1,1,1,0,3
4.1,2,8,3.75,1,22,80,2,1,1,1,0,3
4.1,2,8,3.75,1,22,107,2,1,1,1,0,3
4.1,2,8,3.75,1,23,107,2,1,1,1,0,3
4.1,2,8,3.75,1,23,73,2,1,1,1,0,3
4.1,2,8,3.75,1,23,83,2,1,1,1,0,3
4.1,2,8,3.75,1,23,71,2,1,1,1,0,3
4.1,2,8,3.75,1,23,106,2,1,1,1,0,3
4.1,2,8,3.75,2,0,96,2,1,1,1,0,3
4.1,2,8,3.75,2,0,107,2,1,1,1,0,3
4.1,2,8,3.75,2,0,74,2,1,1,1,0,3
4.1,2,8,3.75,2,0,80,2,1,1,1,0,3
4.1,2,8,3.75,2,0,84,2,1,1,1,0,3
4.1,2,8,3.75,2,1,108,2,1,1,1,0,3
4.1,2,8,3.75,2,1,107,2,1,1,1,0,3
4.1,2,8,3.75,2,1,79,2,1,1,1,0,3
4.1,2,8,3.75,2,1,72,2,1,1,1,0,3
4.1,2,8,3.75,2,1,79,2,1,1,1,0,3
4.1,2,8,3.75,2,1,79,2,1,1,1,0,3
4.1,2,8,3.75,2,2,79,2,1,1,1,0,3
4.1,2,8,3.75,2,2,79,2,1,1,1,0,3
4.1,2,8,3.75,2,2,80,2,1,1,1,0,3
4.1,2,8,3.75,2,2,80,2,1,1,1,0,3
4.1,2,8,3.75,2,2,79,2,1,1,1,0,3
4.1,2,8,3.75,2,3,79,2,1,1,1,0,3
4.1,2,8,3.75,2,3,108,2,1,1,1,0,3
4.1,2,8,3.75,2,3,68,2,1,1,1,0,3
4.1,2,8,3.75,2,3,80,2,1,1,1,0,3
4.1,2,8,3.75,2,3,80,2,1,1,1,0,3
4.1,2,8,3.75,2,4,74,2,1,1,1,0,3
4.1,2,8,3.75,2,4,100,2,1,1,1,0,3
4.1,2,8,3.75,2,4,80,2,1,1,1,0,3
4.1,2,8,3.75,2,4,80,2,1,1,1,0,3
4.1,2,8,3.75,2,4,85,2,1,1,1,0,3
4.1,2,8,3.75,2,5,80,2,1,1,1,0,3
4.1,2,8,3.75,2,5,74,2,1,1,1,0,3
4.1,2,8,3.75,2,5,84,2,1,1,1,0,3
4.1,2,8,3.75,2,5,106,2,1,1,1,0,3
4.1,2,8,3.75,2,5,80,2,1,1,1,0,3
4.1,2,8,3.75,2,5,79,2,1,1,1,0,3
4.1,2,8,3.75,2,6,109,2,1,1,1,0,3
4.1,2,8,3.75,2,6,90,2,1,1,1,0,3
4.1,2,8,3.75,2,6,80,2,1,1,1,0,3
4.1,2,8,3.75,2,6,79,2,1,1,1,0,3
4.1,2,8,3.75,2,6,79,2,1,1,1,0,3
4.1,2,8,3.75,2,7,104,2,1,1,1,0,3
4.1,2,8,3.75,2,7,79,2,1,1,1,0,3
4.1,2,8,3.75,2,7,71,2,1,1,1,0,3
4.1,2,8,3.75,2,7,80,2,1,1,1,0,3
4.1,2,8,3.75,2,7,77,2,1,1,1,0,3
4.1,2,8,3.75,2,8,69,2,1,1,1,0,3
4.1,2,8,3.75,2,8,78,2,1,1,1,0,3
4.1,2,8,3.75,2,8,80,2,1,1,1,0,3
4.1,2,8,3.75,2,8,107,2,1,1,1,0,3
4.1,2,8,3.75,2,8,77,2,1,1,1,0,3
4.1,2,8,3.75,2,9,69,2,1,1,1,0,3
4.1,2,8,3.75,2,9,79,2,1,1,1,0,3
4.1,2,8,3.75,2,9,80,2,1,1,1,0,3
4.1,2,8,3.75,2,9,79,2,1,1,1,0,3
4.1,2,8,3.75,2,9,78,2,1,1,1,0,3
4.1,2,8,3.75,2,9,80,2,1,1,1,0,3
4.1,2,8,3.75,2,10,106,2,1,1,1,0,3
4.1,2,8,3.75,2,10,108,2,1,1,1,0,3
4.1,2,8,3.75,2,10,107,2,1,1,1,0,3
4.1,2,8,3.75,2,10,80,2,1,1,1,0,3
4.1,2,8,3.75,2,10,79,2,1,1,1,0,3
4.1,2,8,3.75,2,11,79,2,1,1,1,0,3
4.1,2,8,3.75,2,11,108,2,1,1,1,0,3
4.1,2,8,3.75,2,11,103,2,1,1,1,0,3
4.1,2,8,3.75,2,11,79,2,1,1,1,0,3
4.1,2,8,3.75,2,11,68,2,1,1,1,0,3
